Id,Date,Site,County,State,Species,Sex,Age,Reproduction,Forearm,Weight,Data Project
1322,00:00.0,"Schindler Creek (Knox), Knox, United States","Knox, US.NE",Nebraska,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1324,00:00.0,"Schindler Creek (Knox), Knox, United States","Knox, US.NE",Nebraska,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1325,00:00.0,"Schindler Creek (Knox), Knox, United States","Knox, US.NE",Nebraska,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1326,00:00.0,"Schindler Creek (Knox), Knox, United States","Knox, US.NE",Nebraska,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1327,00:00.0,"Schindler Creek (Knox), Knox, United States","Knox, US.NE",Nebraska,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1328,00:00.0,"Rock Creek (Washington), Washington, United States","Washington, US.NE",Nebraska,Lasiurus borealis,Female,Adult,Lactating,,,Bat Population Database Published Data Project
1329,00:00.0,"Rock Creek (Washington), Washington, United States","Washington, US.NE",Nebraska,Lasiurus borealis,,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1330,00:00.0,"Pond (Cass), South of Hidden Canyon Road, Cass, United States","Cass, US.NE",Nebraska,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1331,00:00.0,"Pond (Cass), South of Hidden Canyon Road, Cass, United States","Cass, US.NE",Nebraska,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1323,00:00.0,"Schindler Creek (Knox), Knox, United States","Knox, US.NE",Nebraska,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1333,00:00.0,"Pond (Cass), South of Hidden Canyon Road, Cass, United States","Cass, US.NE",Nebraska,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1334,00:00.0,"Pond (Cass), South of Hidden Canyon Road, Cass, United States","Cass, US.NE",Nebraska,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1335,00:00.0,"Pond (Cass), South of Hidden Canyon Road, Cass, United States","Cass, US.NE",Nebraska,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1336,00:00.0,"Pond (Cass), South of Hidden Canyon Road, Cass, United States","Cass, US.NE",Nebraska,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1337,00:00.0,"Pond (Cass), South of Hidden Canyon Road, Cass, United States","Cass, US.NE",Nebraska,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1338,00:00.0,"Pond (Cass), South of Hidden Canyon Road, Cass, United States","Cass, US.NE",Nebraska,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1339,00:00.0,"Pond (Cass), South of Hidden Canyon Road, Cass, United States","Cass, US.NE",Nebraska,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1340,00:00.0,"Pond (Cass), South of Hidden Canyon Road, Cass, United States","Cass, US.NE",Nebraska,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1341,00:00.0,"Pond (Cass), South of Hidden Canyon Road, Cass, United States","Cass, US.NE",Nebraska,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1342,00:00.0,"Pond (Cass), South of Hidden Canyon Road, Cass, United States","Cass, US.NE",Nebraska,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1332,00:00.0,"Pond (Cass), South of Hidden Canyon Road, Cass, United States","Cass, US.NE",Nebraska,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1343,00:00.0,"gravel road (Cass), 1.8 miles S, 0.8 mile E Plattsmouth, Cass, United States","Cass, US.NE",Nebraska,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1344,00:00.0,"gravel road (Cass), 1.8 miles S, 0.8 mile E Plattsmouth, Cass, United States","Cass, US.NE",Nebraska,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1345,00:00.0,"Big Bordeaux Creek (Dawes), Dawes, United States","Dawes, US.NE",Nebraska,Lasiurus borealis,Male,Adult,Unknown,,,Bat Population Database Published Data Project
1635,00:00.0,"Mine D (Fayette), New River Gorge National River, Fayette, United States, NPS, New River Gorge National River","Fayette, US.WV",West Virginia,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
935756,00:00.0,"Gainesville (Alachua), Alachua, United States","Alachua, US.FL",Florida,Lasiurus borealis,Female,Adult,Unknown,,,U.S. Bat Banding Program Data
957897,00:00.0,"Storm sewer enterance (Crawford), Crawford, United States","Crawford, US.KS",Kansas,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,U.S. Bat Banding Program Data
958828,00:00.0,"Leavenworth (Leavenworth), Leavenworth, United States","Leavenworth, US.KS",Kansas,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,U.S. Bat Banding Program Data
958829,00:00.0,"Leavenworth (Leavenworth), Leavenworth, United States","Leavenworth, US.KS",Kansas,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,U.S. Bat Banding Program Data
958934,00:00.0,"Leavenworth (Leavenworth), Leavenworth, United States","Leavenworth, US.KS",Kansas,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,U.S. Bat Banding Program Data
958939,00:00.0,"Leavenworth (Leavenworth), Leavenworth, United States","Leavenworth, US.KS",Kansas,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,U.S. Bat Banding Program Data
958942,00:00.0,"Leavenworth (Leavenworth), Leavenworth, United States","Leavenworth, US.KS",Kansas,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,U.S. Bat Banding Program Data
960927,00:00.0,"Streight Creek (Brown), Brown, United States","Brown, US.OH",Ohio,Lasiurus borealis,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
960984,00:00.0,"Fort Hill State Park (Highland), Highland, United States","Highland, US.OH",Ohio,Lasiurus borealis,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
