Id,Date,Site,County,State,Species,Sex,Age,Reproduction,Forearm,Weight,Data Project
971231,00:00.0,"UNKNOWN, Putnam, United States","Putnam, US.NY",New York,Lasiurus cinereus,Male,Unknown,Unknown,,,WNS Specimen Tracking System
971232,00:00.0,"UNKNOWN, Putnam, United States","Putnam, US.NY",New York,Lasiurus cinereus,Male,Unknown,Unknown,,,WNS Specimen Tracking System
971244,00:00.0,"UNKNOWN, Putnam, United States","Putnam, US.NY",New York,Lasiurus cinereus,Male,Unknown,Unknown,,,WNS Specimen Tracking System
971245,00:00.0,"UNKNOWN, Putnam, United States","Putnam, US.NY",New York,Lasiurus cinereus,Male,Unknown,Unknown,,,WNS Specimen Tracking System
971249,00:00.0,"McKittrick Canyon (Culberson), Culberson, United States","Culberson, US.TX",Texas,Lasiurus cinereus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
971344,00:00.0,"UNKNOWN, Putnam, United States","Putnam, US.NY",New York,Lasiurus cinereus,Male,Unknown,Unknown,,,WNS Specimen Tracking System
1079561,00:00.0,"Portal (Cochise), Cochise, United States","Cochise, US.AZ",Arizona,Lasiurus cinereus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
1079562,00:00.0,"Portal (Cochise), Cochise, United States","Cochise, US.AZ",Arizona,Lasiurus cinereus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
1079563,00:00.0,"Portal (Cochise), Cochise, United States","Cochise, US.AZ",Arizona,Lasiurus cinereus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
1079564,00:00.0,"Portal (Cochise), Cochise, United States","Cochise, US.AZ",Arizona,Lasiurus cinereus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
1079566,00:00.0,"Portal (Cochise), Cochise, United States","Cochise, US.AZ",Arizona,Lasiurus cinereus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
